product_title,product_price,product_image_src,product_link
Black Short Sleeve School Polo Shirts 2 Pack,£3,"https://asda.scene7.com/is/image/Asda/5059194009554?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/boys-school-polo-shirts/black-short-sleeve-school-polo-shirts-2-pack/GEM1026935,default,pd.html?cgid=D10M1G1C2"
Jade Green Short Sleeve School Polo Shirts 2 Pack,£4,"https://asda.scene7.com/is/image/Asda/5059194010895?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/boys-school-polo-shirts/jade-green-short-sleeve-school-polo-shirts-2-pack/GEM1026941,default,pd.html?cgid=D10M1G1C2"
Green Short Sleeve School Polo Shirts 2 Pack,£3,"https://asda.scene7.com/is/image/Asda/5059194007574?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/boys-school-polo-shirts/green-short-sleeve-school-polo-shirts-2-pack/GEM1026942,default,pd.html?cgid=D10M1G1C2"
Easy On Light Blue Short Sleeve School Polo Shirts 2 Pack,£3,"https://asda.scene7.com/is/image/Asda/5059194017399?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/boys-school-polo-shirts/easy-on-light-blue-short-sleeve-school-polo-shirts-2-pack/GEM1026965,default,pd.html?cgid=D10M1G1C2"
Girls Bottle Green Scallop Short Sleeve School Polo Shirts 2 Pack,£3,"https://asda.scene7.com/is/image/Asda/5059194011397?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-school-polo-shirts/girls-bottle-green-scallop-short-sleeve-school-polo-shirts-2-pack/GEM1026940,default,pd.html?cgid=D10M2G1C2"
Girls Cobalt Blue Scallop Short Sleeve School Polo Shirts 2 Pack,£3,"https://asda.scene7.com/is/image/Asda/5059194008496?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-school-polo-shirts/girls-cobalt-blue-scallop-short-sleeve-school-polo-shirts-2-pack/GEM1026938,default,pd.html?cgid=D10M2G1C2"
Trolls Black Star Ballet School Shoes,£16,"https://asda.scene7.com/is/image/Asda/5059193641038?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-school-shoes-trainers/trolls-black-star-ballet-school-shoes/GEM1019067,default,pd.html?cgid=D10M20G1C3"
Black Patent Unicorn Light Up School Shoes,£16,"https://asda.scene7.com/is/image/Asda/5059193667076?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-school-shoes-trainers/black-patent-unicorn-light-up-school-shoes/GEM1019549,default,pd.html?cgid=D10M20G1C3"
Black Glitter Star Chunky Patent School Shoes,£15,"https://asda.scene7.com/is/image/Asda/5059193640550?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-school-shoes-trainers/black-glitter-star-chunky-patent-school-shoes/GEM1019068,default,pd.html?cgid=D10M20G1C3"
Senior Girls Black Tapered Leg School Trousers,£12,"https://asda.scene7.com/is/image/Asda/5059194342996?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/trousers/senior-girls-black-tapered-leg-school-trousers/GEM1030349,default,pd.html?cgid=D10M2G1C21"
Girls Grey Tiered School Skirt,£6,"https://asda.scene7.com/is/image/Asda/5059194226135?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-school-skirts/girls-grey-tiered-school-skirt/GEM1029072,default,pd.html?cgid=D10M2G1C10"
Girls Black Tiered School Skirt,£7,"https://asda.scene7.com/is/image/Asda/5059194225718?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-school-skirts/girls-black-tiered-school-skirt/GEM1029070,default,pd.html?cgid=D10M2G1C10"
Black Shooting Star Plimsolls,£4,"https://asda.scene7.com/is/image/Asda/5059193670953?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-school-shoes-trainers/black-shooting-star-plimsolls/GEM1019607,default,pd.html?cgid=D10M20G1C3"
Black Seamfree Plain Shorts 2 Pack,£5,"https://asda.scene7.com/is/image/Asda/5059193601292?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/kids/girls-underwear-socks-tights/black-seamfree-plain-shorts-2-pack/GEM1018106,default,pd.html?cgid=D25M2G1C9"
Pink Elastic Lace Trainers,£10,"https://asda.scene7.com/is/image/Asda/5059193631695?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/kids/shoes/pink-elastic-lace-trainers/GEM1018938,default,pd.html?cgid=D25M2G1C15"
Black Shooting Star Wide Fit Plimsoll Shoes,£4,"https://asda.scene7.com/is/image/Asda/5059193671691?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-school-shoes-trainers/black-shooting-star-wide-fit-plimsoll-shoes/GEM1019617,default,pd.html?cgid=D10M20G1C3"
Senior Girls Black Slim Leg Jersey School Trousers,£10,"https://asda.scene7.com/is/image/Asda/5059194295490?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/trousers/senior-girls-black-slim-leg-jersey-school-trousers/GEM1029952,default,pd.html?cgid=D10M2G1C21"
L.O.L. Surprise! Black Light Up Patent T-Bar School Shoes,£17,"https://asda.scene7.com/is/image/Asda/5059193661159?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-school-shoes-trainers/lol-surprise-black-light-up-patent-t-bar-school-shoes/GEM1019547,default,pd.html?cgid=D10M20G1C3"
Black Glitter Patent Light Up Cupsole Trainers,£14,"https://asda.scene7.com/is/image/Asda/5059193629272?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-school-shoes-trainers/black-glitter-patent-light-up-cupsole-trainers/GEM1018923,default,pd.html?cgid=D10M20G1C3"
Disney Minnie Mouse Patent Mary Jane School Shoes,£16,"https://asda.scene7.com/is/image/Asda/5059193667793?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-school-shoes-trainers/disney-minnie-mouse-patent-mary-jane-school-shoes/GEM1019554,default,pd.html?cgid=D10M20G1C3"
Disney Frozen Light Up Patent School Ballet Shoes,£17,"https://asda.scene7.com/is/image/Asda/5059193670090?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-school-shoes-trainers/disney-frozen-light-up-patent-school-ballet-shoes/GEM1019561,default,pd.html?cgid=D10M20G1C3"
Black Opaque Tights 80 Denier 3 Pack,£6,"https://asda.scene7.com/is/image/Asda/5059194064812?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/lingerie/tights/black-opaque-tights-80-denier-3-pack/GEM1027743,default,pd.html?cgid=D27M5G1C2"
Non Wired Lace Trim First Bra 2 Pack,£10,"https://asda.scene7.com/is/image/Asda/5059193964717?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/lingerie/bras/non-wired-lace-trim-first-bra-2-pack/GEM1026409,default,pd.html?cgid=D27M3G1C1"
Non Wired Lace Trim First Bra 2 Pack,£10,"https://asda.scene7.com/is/image/Asda/5059193964113?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/lingerie/bras/non-wired-lace-trim-first-bra-2-pack/GEM1026408,default,pd.html?cgid=D27M3G1C1"
Black Penny Loafer Wedge School Shoes,£15,"https://asda.scene7.com/is/image/Asda/5059193665591?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-school-shoes-trainers/black-penny-loafer-wedge-school-shoes/GEM1019563,default,pd.html?cgid=D10M20G1C3"
Black Flower T-Bar Glitter Sole School Shoes,£14,"https://asda.scene7.com/is/image/Asda/5059193644916?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-school-shoes-trainers/black-flower-t-bar-glitter-sole-school-shoes/GEM1019255,default,pd.html?cgid=D10M20G1C3"
Wide Fit Black Patent Mary Jane School Shoes,£14,"https://asda.scene7.com/is/image/Asda/5059193644633?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-school-shoes-trainers/wide-fit-black-patent-mary-jane-school-shoes/GEM1019254,default,pd.html?cgid=D10M20G1C3"
Black Patent Heeled Mary Jane School Shoes,£15,"https://asda.scene7.com/is/image/Asda/5059193630230?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-school-shoes-trainers/black-patent-heeled-mary-jane-school-shoes/GEM1018929,default,pd.html?cgid=D10M20G1C3"
Wide Fit Black Flower T-Bar Glitter Sole School Shoes,£14,"https://asda.scene7.com/is/image/Asda/5059193644534?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-school-shoes-trainers/wide-fit-black-flower-t-bar-glitter-sole-school-shoes/GEM1019253,default,pd.html?cgid=D10M20G1C3"
Wide Fit Black Chain Heeled Loafer School Shoes,£15,"https://asda.scene7.com/is/image/Asda/5059193645616?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-school-shoes-trainers/wide-fit-black-chain-heeled-loafer-school-shoes/GEM1019260,default,pd.html?cgid=D10M20G1C3"
Black Patent Chunky Lace Up School Shoes,£15,"https://asda.scene7.com/is/image/Asda/5059193643933?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-school-shoes-trainers/black-patent-chunky-lace-up-school-shoes/GEM1019258,default,pd.html?cgid=D10M20G1C3"
Underwired T-Shirt First Bras 2 Pack,£10,"https://asda.scene7.com/is/image/Asda/5059193964854?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/lingerie/bras/underwired-t-shirt-first-bras-2-pack/GEM1026410,default,pd.html?cgid=D27M3G1C1"
Non Wired First Bras 2 Pack,£10,"https://asda.scene7.com/is/image/Asda/5059193964915?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/lingerie/bras/non-wired-first-bras-2-pack/GEM1026411,default,pd.html?cgid=D27M3G1C1"
Underwired T-Shirt First Bras 2 Pack,£10,"https://asda.scene7.com/is/image/Asda/5059193963376?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/lingerie/bras/underwired-t-shirt-first-bras-2-pack/GEM1026405,default,pd.html?cgid=D27M3G1C1"
Non Wired First Bras 2 Pack,£10,"https://asda.scene7.com/is/image/Asda/5059193963994?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/lingerie/bras/non-wired-first-bras-2-pack/GEM1026407,default,pd.html?cgid=D27M3G1C1"
Senior Girls Black Knitted V Neck School Jumper,£10,"https://asda.scene7.com/is/image/Asda/5059194279971?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/cardigans-jumpers/senior-girls-black-knitted-v-neck-school-jumper/GEM1029834,default,pd.html?cgid=D10M2G1C5"
Girls Grey 2-In-1 School Pocket Dress,£7,"https://asda.scene7.com/is/image/Asda/5059194210653?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/pinafores-dresses/girls-grey-2-in-1-school-pocket-dress/GEM1028999,default,pd.html?cgid=D10M2G1C19"
Red School Polo Shirt 2 Pack,£3,"https://asda.scene7.com/is/image/Asda/5059194010352?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/boys-school-polo-shirts/red-school-polo-shirt-2-pack/GEM1026945,default,pd.html?cgid=D10M1G1C2"
Girls Grey Slim Leg Jersey School Trousers 2 Pack,£7,"https://asda.scene7.com/is/image/Asda/5059194293335?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/trousers/girls-grey-slim-leg-jersey-school-trousers-2-pack/GEM1029941,default,pd.html?cgid=D10M2G1C21"
Red V Neck School Tank Top,£3.50,"https://asda.scene7.com/is/image/Asda/5059194086975?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/jumpers-sweatshirts/red-v-neck-school-tank-top/GEM1027989-23603,default,pd.html?clr=Red"
Charcoal V Neck School Tank Top,£3.50,"https://asda.scene7.com/is/image/Asda/5059194091535?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/jumpers-sweatshirts/charcoal-v-neck-school-tank-top/GEM1027989-23565,default,pd.html?clr=Charcoal"
Girls Grey Tapered Leg School Trousers,£6,"https://asda.scene7.com/is/image/Asda/5059194441477?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/trousers/girls-grey-tapered-leg-school-trousers/GEM1031612,default,pd.html?cgid=D10M2G1C21"
Girls Navy Empire Line School Pinafore Dress 2 Pack,£9,"https://asda.scene7.com/is/image/Asda/5059194251779?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/pinafores-dresses/girls-navy-empire-line-school-pinafore-dress-2-pack/GEM1029359,default,pd.html?cgid=D10M2G1C19"
Seam Free Crop Tops 5 Pack,£12,"https://asda.scene7.com/is/image/Asda/5059193615039?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/kids/girls-underwear-socks-tights/seam-free-crop-tops-5-pack/GEM1018516,default,pd.html?cgid=D25M2G1C9"
Girls Black Empire Line School Pinafore Dress 2 Pack,£9,"https://asda.scene7.com/is/image/Asda/5059194251991?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/pinafores-dresses/girls-black-empire-line-school-pinafore-dress-2-pack/GEM1029363,default,pd.html?cgid=D10M2G1C19"
Girls Black Tapered Leg School Trousers,£6,"https://asda.scene7.com/is/image/Asda/5059194441699?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/trousers/girls-black-tapered-leg-school-trousers/GEM1031613,default,pd.html?cgid=D10M2G1C21"
White Regular Fit Long Sleeve School Polo Shirts 2 Pack,£3.50,"https://asda.scene7.com/is/image/Asda/5059194007192?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/boys-school-polo-shirts/white-regular-fit-long-sleeve-school-polo-shirts-2-pack/GEM1026925-23619,default,pd.html?clr=White"
Light Blue Regular Fit Long Sleeve School Polo Shirts 2 Pack,£3.50,"https://asda.scene7.com/is/image/Asda/5059194099951?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/boys-school-polo-shirts/light-blue-regular-fit-long-sleeve-school-polo-shirts-2-pack/GEM1026925-23536,default,pd.html?clr=Light+Blue"
White Plain Seam Free Crop Tops 5 Pack,£12,"https://asda.scene7.com/is/image/Asda/5059193615176?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/kids/girls-underwear-socks-tights/white-plain-seam-free-crop-tops-5-pack/GEM1018517,default,pd.html?cgid=D25M2G1C9"
Girls Black Jersey School Shorts 2 Pack,£3,"https://asda.scene7.com/is/image/Asda/5059192641770?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-sports-swimwear/girls-black-jersey-school-shorts-2-pack/GEM984104,default,pd.html?cgid=D10M2G1C11"
Beige Seam Free Crop Tops 2 Pack,£5,"https://asda.scene7.com/is/image/Asda/5059193603678?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/kids/girls-underwear-socks-tights/beige-seam-free-crop-tops-2-pack/GEM1018109,default,pd.html?cgid=D25M2G1C9"
Beige Crop Tops 5 Pack,£4.50,"https://asda.scene7.com/is/image/Asda/5059193955395?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/kids/girls-underwear-socks-tights/beige-crop-tops-5-pack/GEM1026214,default,pd.html?cgid=D25M2G1C9"
White Strappy Seam Free Crop Tops 2 Pack,£5,"https://asda.scene7.com/is/image/Asda/5059193603371?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/kids/girls-underwear-socks-tights/white-strappy-seam-free-crop-tops-2-pack/GEM1018111,default,pd.html?cgid=D25M2G1C9"
Yellow Gingham Pintuck School Dress,£7,"https://asda.scene7.com/is/image/Asda/5059193007056?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/gingham-dresses/yellow-gingham-pintuck-school-dress/GEM1002830,default,pd.html?cgid=D10M2G1C18"
Cream Seam Free Plain Briefs 2 Pack,£5,"https://asda.scene7.com/is/image/Asda/5059193603838?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/kids/girls-underwear-socks-tights/cream-seam-free-plain-briefs-2-pack/GEM1018112,default,pd.html?cgid=D25M2G1C9"
Dark Brown Seam Free Crop Tops 2 Pack,£5,"https://asda.scene7.com/is/image/Asda/5059196001419?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/kids/girls-underwear-socks-tights/dark-brown-seam-free-crop-tops-2-pack/GEM1018110,default,pd.html?cgid=D25M2G1C9&clr=Nude"
Black Plain Shorts 5 Pack,£12,"https://asda.scene7.com/is/image/Asda/5059193613394?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/kids/girls-underwear-socks-tights/black-plain-shorts-5-pack/GEM1018518,default,pd.html?cgid=D25M2G1C9"
Easy On Girls White Short Sleeve School Shirt 2 Pack,£3.50,"https://asda.scene7.com/is/image/Asda/5059192726316?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/shirts-blouses/easy-on-girls-white-short-sleeve-school-shirt-2-pack/GEM990013,default,pd.html?cgid=D10M2G1C1"
Girls Pink Gingham Sporty School Dress 2 Pack,£10,"https://asda.scene7.com/is/image/Asda/5059192739330?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/gingham-dresses/girls-pink-gingham-sporty-school-dress-2-pack/GEM992330,default,pd.html?cgid=D10M2G1C18"
White Lace Trim Trainer Liner Socks 5 Pack,£3,"https://asda.scene7.com/is/image/Asda/5059192660153?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/kids/girls-underwear-socks-tights/white-lace-trim-trainer-liner-socks-5-pack/GEM984825,default,pd.html?cgid=D25M2G1C9"
Girls Grey Pleated School Skirt 2 Pack,£8,"https://asda.scene7.com/is/image/Asda/5059192667992?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd","/george/school/girls-school-skirts/girls-grey-pleated-school-skirt-2-pack/GEM984931,default,pd.html?cgid=D10M2G1C10"
